18598	1097	3	39.47
103	2181	12	5.92
17276	23535	3	62.68
10794	103	3	3.99
105	2938	9	7.08
8753	14	19	49.57
884	3340	7	68.72
17858	12	3	4.29
8175	19072	3	54.22
35448	14	3	8.56
4015	14	19	14.23
529	2528	3	19.3
101	9875	9	14.9
103	9015	4	5.58
24447	115	3	18.75
116	4049	4	8.77
178	3347	9	56.66
209	167	66	246.6
109	8013	4	8.6
2962	104	14	19.05
2	7153	3	5.74
14606	107	3	8.21
1908	16	4	9.53
1595	124	14	43.41
2	4796	4	6.14
474	904	24	194.52
101	27275	5	17.17
3634	120	18	93.47
171	4738	3	13.91
11984	119	5	27.39
111	952	56	208.04
1214	814	6	42.43
135	726	34	134.21
1185	130	6	8.29
140	1425	4	6.22
136	866	5	4.91
125	15462	6	43.16
2177	113	8	14.48
2782	749	12	122.15
13656	103	4	9.69
106	3674	8	8.51
111	121	459	572.03
2	739	14	5.48
3258	1249	4	37.69
16598	14	7	15.85
199	141	23	18.61
138	961	11	27.6
739	1709	8	65.35
135	2186	10	38.66
1347	611	3	16.19
265	284	5	7.58
108	3769	8	12.83
138	6541	5	26.22
122	8915	5	25.38
14634	104	4	10.87
1946	189	9	48.53
8143	103	4	4.72
4563	1073	3	27.89
1910	178	3	8.66
106	6002	5	6.44
983	348	26	201.07
102	27738	3	10.26
23015	14	4	7.76
109	5638	4	5.58
4499	1646	3	30.55
32995	9	3	21.18
535	112	102	386.93
5973	632	3	26.76
1127	2844	3	24.93
209	2894	7	43.46
1835	16	4	9.26
143	3668	7	33.07
4744	523	3	23.75
4771	2	4	6.07
8738	12	5	4.08
5793	8	8	31.39
174	162	34	52.17
336	3274	7	53.75
148	826	18	64.53
678	361	4	13.47
106	34260	5	31.63
1225	136	11	32.4
1125	124	10	18.73
101	11592	10	22.95
106	21296	3	10.29
109	20668	3	12.47
527	128	11	10.26
113	4332	5	12.08
12188	5286	3	46.91
9989	727	4	44.7
24062	104	10	70.77
25822	112	5	37.16
1906	1386	3	23.31
12	9478	22	88.31
2926	149	6	25.6
101	9594	16	44.83
48599	12	3	14.49
2311	12	26	20.65
14205	108	3	8.87
274	744	6	22.41
1833	1586	11	116.86
106	20113	3	9.82
6304	110	4	10.3
4264	107	5	4.7
647	208	29	167.82
106	18376	5	20.47
117	426	61	167.07
17117	14	4	4.76
18139	12	5	12.6
133	15150	3	18.37
14399	319	3	29.26
108	70690	3	25.89
28957	102	4	17.63
12070	1105	3	36.11
1007	541	284	4121.68
5611	14	21	33.56
6637	105	27	130.17
401	180	5	5.22
1459	189	6	24.09
6184	85	4	33.34
103	10160	6	14.7
1729	136	3	3.97
203	327	9	18.83
101	31901	5	20.94
4921	113	3	5.4
9240	12	7	10.2
232	845	3	6.88
10263	14	10	16.92
889	4822	3	27
1820	1196	4	31.85
3325	102	16	21.06
895	48666	4	71.2
14122	103	3	5.67
4020	414	4	30.23
16174	14	5	7.42
107	6625	8	21.29
106	6253	14	45.54
108	4889	4	4.17
107	4269	5	4.7
106	4641	37	169.73
85	13413	3	29.53
16778	1218	3	39.37
102	42229	3	14.76
102	24736	5	22.04
1630	7150	5	62.14
384	146	9	8.34
106	7091	8	19.75
2454	12	18	7.95
3480	14	25	22.26
3447	3736	3	34.21
149	10600	4	27.1
986	141	6	9.39
652	20667	3	37.5
26690	102	7	40.45
1731	165	12	59.41
101	32614	3	8.34
4378	1853	6	70.81
3706	867	3	24.9
1251	111	9	9.35
172	3950	4	19.23
10117	12857	3	52.77
586	10036	3	30.43
413	5891	3	23.78
263	191	7	7.8
101	30506	4	12.63
107	2505	34	107.79
109	2752	12	21.25
5308	14	14	11.2
105	12051	3	5.54
1108	860	3	16.9
1005	510	7	42.32
15141	107	3	8.48
404	529	6	23.78
403	148	8	7.67
1421	16	3	4.19
15194	12	20	126.03
14177	103	3	5.91
145	439	23	61.73
11612	165	4	30.04
652	1657	3	17.73
20220	106	4	15.57
20282	175	7	76.17
11674	9	4	17.95
102	5121	15	32
25227	107	3	13.15
101	5865	12	11.92
3101	319	9	71.64
134	5299	3	10.48
5776	8081	13	234.17
1536	113	8	9.75
358	1589	6	35.18
112	8968	3	9.58
34474	8	5	42.15
8687	103	4	5.27
1812	104	15	9.66
700	1610	4	26.22
105	782	26	8.48
188	120	78	118.09
4676	286	4	28.41
2754	25826	5	87.8
3427	1590	5	52.45
3011	152	4	14.33
21397	2080	3	44.87
109	9833	10	45.67
121	4349	6	20.93
1096	630	9	64.8
10017	116	8	47.14
101	38897	4	15.86
125	5868	3	9.38
101	66661	3	17.45
182	827	5	11.44
149	1474	6	17
1680	223	4	16.25
3182	141	5	17.68
121	2895	9	29.85
11	286	11	82.3
848	972	4	23.48
101	18763	13	64.08
102	67847	3	21.37
1268	250	8	41.3
149	3313	3	9.65
969	5108	6	64.76
4750	111	4	8.67
2289	3804	5	57.61
111	14668	10	72.44
153	134	75	92.97
183	864	3	4.69
1747	643	4	26.23
138	15034	3	19.29
2860	192	5	26.1
815	1304	43	485.66
14722	187	3	25
6765	102	20	69.16
13767	12	20	108.48
106	13496	11	55.24
4752	202	3	16.88
103	20253	3	8.5
906	480	3	12.05
905	102	239	906.49
27928	119	6	52.71
1578	2529	4	37.17
1091	67657	3	54.86
11424	12	6	9.89
104	22113	4	16.03
940	3499	3	25.09
1848	107	14	14.1
14664	16	3	20.55
2356	413	7	51.76
322	409	17	82.7
227	1944	7	38.66
256	242	11	26.58
259	601	3	6.09
6738	14	25	60.46
286	1039	5	20.95
193	3427	4	20.88
102	937	25	3.85
190	212	13	20.25
103	813	72	108.57
16651	110	3	13.6
7060	283	4	32.63
4307	4419	3	37.22
24013	888	3	40.46
450	985	6	32.52
893	14	105	79.36
1919	12	28	17.46
38783	261	3	37.12
14254	12	20	112.8
227	525	8	25.19
254	929	3	8.25
599	2916	7	61.31
101	2450	36	37.88
193	645	4	7.35
101	234	681	1109.86
253	2154	4	19.98
103	1151	20	6.51
132	453	20	36.97
113	15667	3	13.88
3647	327	4	26.99
17237	101	16	85.59
1086	782	3	16.14
1057	160	5	10.86
1026	2079	3	21.94
548	224	6	15.94
25773	14	3	5.19
6079	116	5	17.72
2398	569	6	47.02
928	696	5	29.06
7636	179	3	18.43
103	7876	8	18.41
101	17799	6	14.07
5820	13101	3	48.13
186	1054	3	6.22
103	16939	4	11.64
125	231	23	12.14
720	212	4	9.15
6249	14	16	21.4
346	479	16	83.8
395	14	259	217.87
460	184	9	21.34
101	24405	3	5.46
108	8803	5	13.48
491	310	16	81.41
7742	104	4	5.03
107	9279	3	5.1
491	1015	4	19.48
26080	14	3	5.19
187	405	4	3.85
101	18047	6	14.86
3344	4121	3	34.81
2628	4843	3	34.3
1650	142	17	78.55
126	3073	6	18.04
101	35665	4	15.86
343	198	7	11.66
104	5803	16	49.97
101	4284	45	125.13
1090	2116	9	87.67
485	283	17	84.82
102	5523	14	30.34
21516	12	3	5.73
4123	511	12	124.66
357	756	5	19.74
6716	14	12	12.23
101	6644	16	27.93
2427	189	3	11.25
7277	107	5	10.1
131	2728	3	5.23
1307	880	3	18.03
1305	12	90	166.08
103	1959	22	24.87
192	310	8	13.19
12	720	252	659.22
9922	103	4	6.63
10951	12	29	168.09
439	17	4	4.05
2412	101	60	114.63
1388	1269	17	177.77
3118	138	3	7.52
2095	782	5	38.79
481	16406	3	33.41
109	22000	3	13
143	4565	4	16.6
6503	232	3	20.47
118	4279	8	29.62
145	347	16	25.34
148	1924	26	159.08
649	168	4	4.78
3206	629	11	109.93
2345	106	20	33.45
116	2430	7	14.79
101	13251	21	104.43
39314	102	4	20.97
921	3653	3	25.27
17258	103	4	12.11
19306	14	5	9.69
347	12	156	72.76
1367	14	49	19.93
102	42275	3	14.76
123	9282	3	12.5
102	24646	3	9.56
4659	110	3	4.25
43842	102	5	35.62
74983	102	3	21.37
5077	703	4	37.04
109	6652	3	3.88
1970	22038	6	100.55
733	1784	6	45.95
39310	14	5	22.19
106	2297	10	6.16
107	2427	37	120.69
61377	5074	3	65.46
1631	129	7	14.64
1726	2046	3	25.13
109	1108	22	25.57
140	998	4	3.86
2682	167	6	27.76
121	15562	5	32.54
1154	354	3	11.58
11978	4177	9	157.17
167	395	12	25.04
197	3237	5	27.93
25423	123	3	21.22
1628	2133	4	35.78
4699	1068	3	28.06
12761	171	9	87.3
106	617	57	63
109	226	127	138.73
296	2174	5	28.86
701	1457	3	17.34
103	30949	4	19.14
676	1299	3	16.46
140	323	59	203.64
3742	124	4	10.31
110	5762	8	29.42
106	4575	8	11.83
2535	14823	3	43.13
167	4645	3	13.66
538	1149	3	14.44
353	1702	12	88.3
6709	196	4	27.74
32895	8	4	30.88
103	15794	3	6.72
4871	112	4	9.1
28152	101	3	6.67
1290	184	3	7.14
1316	972	3	18.84
3395	103	13	17.1
148	3544	4	15.26
6638	556	11	127.97
3470	111	7	17.32
401	107	66	60.23
2448	110	30	127.9
102	9982	4	5.4
106	24017	6	32.95
4460	3540	8	111.84
240	7949	5	42.46
560	352	3	7.33
210	5351	3	18.05
147	142	28	6.03
102	14940	3	5.18
6978	623	3	27.88
143	2023	7	23.64
144	1651	7	20.93
748	2244	4	29.63
6404	113	3	7.11
303	2368	5	30.06
303	381	28	154.85
270	614	11	49.71
3502	5046	5	66.33
4705	106	7	9.2
113	2792	9	22.75
12	14280	22	138.63
57455	1332	3	56.14
116	8070	4	15.32
117	7675	3	9.65
2000	177	5	19.59
51234	12206	3	68.08
16741	108	3	10.07
101	59520	3	17.45
3900	103	7	4.71
835	12	71	47.32
8	543	28	39.3
111	161	281	628.89
108	2124	43	149.59
639	328	4	12.32
169	490	12	30.29
17736	110	6	37.29
109	5688	6	12.6
292	7104	4	32.86
106	6092	15	50.02
106	54229	3	19.5
7185	12	7	6.38
860	195	5	13.74
109	7282	8	25.9
2452	345	3	16.15
17383	6	11	161.18
12	27613	4	13.28
102	28545	4	16.42
122	10410	8	52.45
1558	782	3	18.38
4713	8754	4	60.08
167	5295	3	14.66
1529	120	8	14.31
858	104	98	230.87
10414	12	5	5.89
25367	16399	5	112.11
2486	4294	3	32.96
4765	148	3	11.85
1660	2336	4	36.73
7801	102	39	228.81
141	3722	3	8.76
733	179	7	18.12
108	1238	135	640.12
109	1377	17	18.82
1123	134	36	177.19
137	542	8	8.29
878	12	48	13.52
102	9097	6	10.88
564	787	4	18.46
1090	14476	3	37.33
2032	1026	11	108.87
20572	14	4	6.55
418	9971	12	149.86
101	15501	5	8.28
12	15889	5	10.83
113	127	1124	3581.56
65100	102	3	21.37
268	707	8	33.08
115	3747	3	4.52
2849	110	4	3.9
2787	180	3	11.27
2231	14201	4	58.38
4741	105	5	3.88
16395	101	5	8.76
4338	103	7	5.87
6390	14	12	11.04
5362	105	27	112.38
101	2908	54	115.97
823	867	4	22.09
316	301	10	31.45
2871	9	4	4.98
101	53290	3	13.07
2970	1648	3	27.49
32668	23771	7	187.01
2938	119	7	18.32
4543	111	5	12.27
5565	110	30	194.76
1507	12	75	133.78
484	14	357	635.52
4057	284	4	26.97
34090	14	3	7.45
106	12577	3	6.22
245	315	5	7.44
181	3509	4	19.3
126	2771	11	43.42
124	2540	4	7.15
101	35423	4	15.86
119	3703	5	12.54
2163	4095	4	44.53
1448	4937	5	56.06
214	841	8	31.01
307	3121	3	17.11
15396	103	3	6.43
101	18257	10	37.68
68300	8	3	30.3
102	17002	3	6.01
155	2010	3	7.01
656	344	10	49.42
187	8	86	87.45
1511	104	18	11.65
9025	103	7	16.71
343	6999	6	56.1
553	186	4	5.77
101	39419	3	9.47
57	427	4	10.79
1960	142	3	5.26
4483	2775	3	34.06
2950	124	5	12.39
104	38266	3	15.04
120	5841	8	37.77
119	5981	4	12.83
23218	10876	5	104.7
6559	14	12	11.62
8	11550	4	17.45
152	4400	4	17.89
1574	520	4	23.75
6147	157	3	14.72
368	301	6	15.12
11504	9258	5	90.71
4783	133	3	9.54
7845	909	3	31
154	4086	6	30.84
5769	112	14	72.07
751	163	5	8.16
19108	12	3	4.94
309	676	13	69.22
3279	105	9	8.76
123	758	32	98.32
126	147	134	207.93
101	32982	7	40.72
7400	107	7	18.72
182	1715	4	13.2
4330	111	14	60.88
151	804	8	17.49
5177	124	3	8.33
11352	777	4	46.52
969	16783	3	37.83
864	114	23	45.93
3935	116	10	38.39
130	5946	11	66.29
1378	3597	7	76.96
6013	469	3	24.82
1504	581	3	16.49
106	27764	3	12.73
101	4721	11	5.45
10061	105	6	16.31
1067	21074	7	109.69
104	2016	16	14.12
20102	102	4	12.32
2297	1099	3	23.15
57474	14	3	16.48
5749	116	3	7.37
1439	1746	3	23.02
1442	537	3	15.78
25388	2	4	24.05
966	16461	3	37.83
101	7528	18	41.45
451	129	9	4.33
450	779	3	10.75
4095	3388	3	34.84
4089	110	8	22.81
101	5410	23	44.79
581	242	12	51.26
9491	106	5	11.57
5024	103	7	7.78
16742	64844	3	75.19
159	1121	9	29.64
10573	102	4	5.79
43172	104	3	16.58
102	699	228	703.1
1625	7	6	17.62
695	14	146	127.89
102	3065	18	24.22
6737	283	4	32.06
17545	103	3	7.35
317	2082	10	72.11
15176	170	5	44.58
126	5547	6	26.36
489	1112	8	51.59
556	458	9	45.71
21563	962	6	90.04
110	8647	3	8.42
109	9374	7	25.76
101	22805	3	4.97
1332	70958	3	56.14
229	10320	6	57.04
109	14354	3	9.22
28545	103	3	11.36
4302	170	4	19.97
3788	101	21	21.18
723	102	127	252.56
119	696	26	56.08
187	1497	3	8.26
182	265	10	13.96
250	2133	5	26.54
343	3438	4	26.83
105	20432	3	9.51
103	19672	3	8.5
54840	12	3	14.49
8158	4842	4	59.68
2030	25006	3	46.55
314	212	9	19.16
40982	14	3	10.01
7945	12	42	229.02
4873	103	14	30.95
126	1554	12	34.6
153	705	5	6.18
103	17828	3	7.35
101	16960	5	9.28
2190	701	3	19.91
12841	102	4	7.72
2026	12	51	83.67
1002	14	58	13.78
101	38591	4	15.86
1094	147	9	25.85
122	4195	5	15.81
12	21549	3	5.73
34576	2087	3	49.38
10558	102	15	62.42
101	21161	3	4.53
11585	104	3	5.03
6084	110	4	9.97
111	8552	4	14.24
26389	102	3	9.56
365	827	9	47.88
4008	446	3	21.43
13089	134	3	17.5
14861	103	3	6.16
1271	3326	9	100.48
194	1112	3	7.12
11630	107	3	6.66
603	177	5	8.41
1038	8748	14	201.11
1338	113	12	19.59
31781	12	5	23.31
1652	2254	3	25.53
6	8595	3	28.21
728	713	12	85.29
3456	126	6	19.65
1918	1049	9	84.82
3484	138	3	8.23
1952	323	10	71.01
4309	7851	3	41.66
130	6909	10	62.26
10546	14	8	10.7
436	12536	3	30.35
546	367	36	263.31
1886	3997	3	30.53
7572	387	7	71.46
990	102	112	266.79
2014	104	14	9.86
2885	671	10	96.56
241	509	5	11.98
3398	119	10	36.09
176	2266	27	204.45
334	735	4	13.38
336	3773	6	46.19
1700	14	39	15.59
4174	152	5	23.9
27359	2150	3	47.73
1101	154	10	32.96
14441	101	4	4.43
1224	5460	3	30.18
12	12209	4	4.57
1039	195	5	15.7
102	8792	5	7.09
8227	432	3	26.71
20897	14	4	7.12
33943	115	6	57.38
2714	101	32	33.73
2687	148	4	12.77
126	15686	3	17.21
34663	104	3	13.84
676	104	59	64.48
140	1190	14	48.18
154	15080	5	41.41
614	921	6	35.67
1124	245	6	25.9
4862	106	6	6.96
3586	9950	3	42.35
109	3650	11	24.09
18608	102	5	16.38
141	3932	5	20.12
1155	3566	3	26.65
228	142	18	16.13
12	25514	3	7.3
33923	113	4	31.25
16107	119	5	31.68
298	5673	8	72.92
106	7493	4	5.53
574	2683	5	38.76
414	914	20	149.22
23082	1047	5	75.79
72167	101	3	17.45
138	4918	3	10.59
1052	2110	4	31.98
352	2563	3	16.54
2584	600	4	29.35
12367	12	5	7.56
106	5511	11	27.16
981	2	12	6.64
184	8434	4	29.04
28455	101	5	17.17
107	7768	3	3.89
101	42420	3	10.95
2043	14	26	5.28
5048	1307	6	68.6
2071	147	5	15.08
13456	151	3	20.44
5850	103	6	7.01
1152	242	3	9.09
614	154	12	30.19
17202	9	3	15.01
8	341	68	131.63
3261	3043	3	32.41
101	29263	3	7.43
154	12385	4	28.95
104	29823	3	12.85
8762	627	7	82.09
11828	625	4	45.56
229	815	28	180.89
18893	5893	3	51.54
20718	14	5	11.2
736	229	65	520.21
10531	12	8	16.05
6057	108	4	5.81
3087	101	32	41.42
106	21444	12	88.83
4969	175	3	14.97
5134	4039	3	37.84
40187	2563	3	53.68
2415	126	7	19.43
104	8886	7	18.16
878	670	3	13.8
59350	14	3	16.48
6734	113	8	35.07
206	3974	3	15.75
172	20089	4	37.03
31766	14	3	7.45
12860	12	4	5.06
113	704	75	276.94
206	1871	4	16.38
6881	104	8	17.51
651	179	7	16.65
5548	111	6	19.57
436	3254	10	90.31
8996	101	13	27.55
501	1433	4	22.64
532	12	241	462.76
1487	720	3	17.67
20448	12	3	5.32
2063	3977	29	442.51
1862	1444	3	23.49
1802	129	4	5.37
711	411	7	33.95
3170	888	3	23.93
3272	111	9	25.37
113	1262	18	39.9
14398	102	18	107.59
7393	14	8	4.93
143	176	51	86.06
12	14776	4	6.24
335	2748	3	16.68
110	7962	17	105.81
382	407	11	48.34
102	25227	4	15.38
24872	14	5	14.26
347	670	3	8.19
3601	16	3	9.64
504	104	60	42.87
17769	126	3	18.26
9999	103	6	14.37
4499	476	6	53.89
106	4365	8	11.19
101	47635	4	23.27
2369	2747	4	41.48
142	791	6	7.9
110	1265	12	15.42
108	149	216	97
104	31553	3	13.84
36333	3033	3	53.29
101	30013	3	7.43
241	16938	3	28.5
232	1001	4	12.59
113	17013	3	14.55
110	2105	17	47.42
106	182	384	589.53
8	1477	9	11.47
707	660	3	12.5
101	32394	4	14.05
5371	111	4	9.74
261	622	3	6.27
198	3292	3	13.96
109	2900	71	395.29
4700	112	3	5.07
29229	108	3	15.43
4598	5525	3	39.3
3901	119	3	5.21
19124	14	5	9.69
891	115	22	47.06
47	639	10	125.59
109	6382	4	6.61
3956	9	3	4.2
2	7303	3	5.83
54879	14	3	12.11
121	10284	3	12.91
22410	12	4	10.63
859	1446	5	35.89
539	796	3	12.03
6576	12	9	10.22
506	195	12	40.68
45985	102	3	14.76
477	107	60	62.69
742	142	7	10.23
180	2200	11	63.15
116	2162	8	16.82
270	1802	3	12.49
305	1750	3	13.19
273	617	8	31.59
3984	5084	4	52.6
273	3117	12	98.7
272	2721	3	15.3
113	2100	22	78.84
179	104	176	48.47
842	2599	3	22.19
12902	12	24	142.93
13929	14	5	5.77
596	149	10	20.67
7626	102	17	58.14
1583	789	3	18.56
192	11135	4	33.05
193	11011	9	90.66
103	11527	6	16.58
4	2338	10	83.58
193	9153	4	30.93
9384	9	12	75.67
8360	112	18	123.25
21404	102	7	32.27
30842	14	4	11.41
47763	12	3	14.49
15227	14	5	6.96
148	2745	11	57.39
2377	789	57	756.82
143	3985	3	9.89
5281	104	10	19.87
180	1155	17	89.61
716	130	20	49.55
709	1244	4	24.23
622	1659	12	103.52
1127	668	3	15.57
4971	954	3	27.88
103	10595	4	7.25
27776	14	3	5.82
59796	14	3	16.48
3501	196	3	14.22
279	27722	5	64.27
433	569	29	212.91
6	2326	3	18.33
3531	104	20	46.72
2507	102	18	17.69
102	8614	6	10.12
106	1617	27	40.7
108	1849	18	28.44
135	279	21	26.83
24235	14	3	4.65
2269	2093	12	142.5
6295	103	6	7.84
25458	128	3	22.07
798	343	12	68.13
2487	14	33	23.81
444	103	42	4.39
3511	12	27	44.85
122	9236	3	12.43
295	4484	27	299.89
108	7427	8	25.26
8783	102	12	36.96
1946	380	3	15.2
101	25088	3	6.02
6001	115	5	17.39
101	26805	9	52.36
138	4612	3	10.1
13456	116	4	20.82
14091	105	3	6.6
29987	14	3	6.56
2005	910	7	60.79
2085	16082	16	298.61
413	2977	3	18.78
8	1025	11	10.72
28171	14	3	5.82
109	1125	30	50.86
26130	103	5	23.93
172	443	5	4.77
101	48303	4	23.27
171	329	6	4.36
141	1854	6	16.29
327	16	11	10.55
109	3631	7	9.96
4283	8	5	11.58
1553	1925	9	92.49
6789	7484	4	62.13
8073	1316	20	310.61
14119	101	7	14.25
101	10068	10	19.1
4618	14	13	6.12
5642	12	8	5.35
101	61614	3	17.45
115	4000	72	605.98
5795	390	7	66.62
12	13668	5	9
1351	146	18	81.61
332	532	9	38.35
16	1052	5	8.49
653	119	24	45.93
1700	141	6	15.27
143	1611	12	47.41
17150	12	15	82.38
18170	14	5	9.05
1209	10710	3	35.62
1044	353	4	16.7
106	70400	3	23.96
497	130	15	20.78
2545	134	24	140.84
2985	8	27	128.11
6158	104	5	5.76
2854	186	3	12.19
9791	12	5	5.21
958	11471	5	63.31
103	14090	3	5.67
101	12974	5	6.31
102	16074	6	19.79
7779	3743	3	40.41
710	220	3	5.62
25624	105	3	11.68
118	828	161	983.53
5105	14	11	4.74
551	13361	3	32.45
107	4791	5	5.73
101	43354	3	10.95
31113	5048	3	54.8
130	26996	7	71.17
109	823	57	123.13
25612	101	7	28.84
206	18135	3	27.97
17652	14	6	12.34
7350	52393	3	63.86
16629	12	18	113.43
138	2040	10	38.19
2780	14	35	35.05
1762	105	135	656.72
738	103	64	75.64
3801	12	14	10.73
232	286	5	6.21
2304	260	5	28.12
201	2132	4	17.15
267	1892	4	19.23
109	2941	6	5
29520	12	3	8.76
106	868	120	359.1
708	319	6	23.76
109	499	24	5.98
197	1244	15	85.06
172	1341	85	733.91
136	2073	5	12.5
2271	650	5	37.96
141	2816	3	7.02
324	602	8	34.03
17008	113	3	14.55
260	297	7	14.65
101	29972	6	26.13
31211	121	3	22.4
352	1583	4	20.16
9292	12	6	7.21
110	6015	3	5.88
540	124	10	7.15
141	4430	7	34.85
1802	110	8	9.71
118	2212	23	97.39
3367	707	3	23.03
844	178	3	4.17
4776	14	13	6.76
8733	8	4	14.47
40819	103	3	15.9
38767	14	3	8.56
5796	12	12	15.99
4871	360	5	40.71
465	2662	13	119.79
534	905	3	12.8
562	853	6	33.36
17825	14	6	12.34
27188	5559	6	121.07
594	1690	4	25.43
598	210	5	11.81
5512	115	4	11.39
1105	1022	8	63.67
2953	3342	12	164.27
1420	983	10	88.59
8296	102	28	138.92
4048	12	11	6.1
193	904	3	5.76
103	1419	28	27.89
1687	220	6	28.99
25128	286	3	33.91
21670	106	3	10.29
26569	4126	3	52.43
129	3436	7	25.53
7827	108	3	4.55
101	2225	39	38.67
793	148	6	9.42
483	7661	3	26.87
2344	8509	3	37.84
511	128	12	12.16
29450	14	4	11.41
2827	12	86	309.75
1811	103	17	11.18
123	2961	3	4.66
281	284	6	11.67
785	105	39	31.29
813	146	66	396.65
36022	5047	6	130.98
152	961	10	29.52
182	1732	6	24.55
185	157	17	12.98
17	547	66	438.16
495	5306	3	24.16
102	34255	3	12.04
16614	14	4	4.76
17635	12	3	4.29
155	6044	5	29.37
109	11153	3	7.44
16056	1459	3	40.11
101	37731	3	9.47
6531	121	8	40.61
23031	14	3	4.65
902	180	4	8.05
2435	1157	12	129.91
28823	1459	3	46.09
101	24146	3	5.46
12608	101	7	12.57
24022	2	3	15.31
213	5155	5	35.1
16827	102	3	6.01
9341	14	7	5.98
106	9134	5	11.1
101	23993	4	9.64
277	1501	5	24.47
6858	101	32	109.31
125	2930	4	8.46
280	651	12	58.74
212	2145	4	17.76
8929	7368	3	46.89
102	19463	3	7.05
3822	8	6	14.33
101	18282	7	19.8
2221	132	3	4.51
101	33792	5	20.94
119	2075	18	65.25
11413	1392	3	36.84
357	983	3	10.56
103	7272	7	13.15
1948	103	18	15.04
2974	12	20	17.19
36457	12	3	10.85
104	6038	28	126.36
15027	113	3	13.58
18868	103	4	13.17
453	2482	4	26.44
129	5248	3	9.09
1211	165	23	126.98
101	831	190	358.61
104	1326	117	435.78
22662	14	5	12.09
163	2028	3	7.68
134	112	123	29.56
132	861	7	8.64
130	1652	16	59.41
2772	477	6	46.82
316	345	18	81.83
225	294	13	36.39
101	2933	56	125.91
926	4308	3	26.57
5813	14	15	16.26
957	385	4	16.77
10873	105	4	8.72
121	24052	5	39.8
4605	2	4	5.8
1891	363	5	29.6
20018	205	8	96.58
423	101	146	58.33
15125	107	4	13.61
1442	745	9	72.7
389	2248	4	24.09
1442	2987	3	26.72
483	717	5	22.79
480	5057	3	23.63
101	1133	47	15.6
103	280	70	7.29
113	14535	4	20.14
31074	103	3	12.18
319	519	3	6.4
1850	462	8	58.93
133	3825	8	36.34
14161	103	4	10.03
221	106	139	91.24
287	175	46	190.82
259	194	34	132.84
2329	179	3	9.88
104	3127	42	149.46
106	11426	3	5.46
101	21134	3	4.53
1032	157	14	54.53
154	4260	24	196.11
338	25228	3	34.83
1445	103	23	17.25
130	39914	3	26.28
8832	104	4	6.15
309	2111	6	37.12
4304	12	25	49.74
5324	14	12	7.3
126	3248	6	18.85
122	2752	4	7.45
106	13908	7	28.24
150	3202	5	20.67
345	1266	4	18.21
153	3038	4	14.45
4235	1361	3	28.9
2287	107	11	10.96
2764	537	24	263.12
312	148	15	21.54
212	3543	3	15.11
9256	12	8	13.55
11298	105	19	110.6
852	1911	9	80.3
105	17754	4	13.46
104	32953	3	13.84
3108	113	7	16.05
8	10835	7	37.4
121	54889	3	28.45
103	37297	4	22.5
4581	104	8	10.32
1398	14693	3	39.16
6384	233	6	49.15
191	324	16	46.03
2233	328	22	199.43
127	408	12	7.59
128	271	101	343.4
128	2511	7	20.5
159	3646	5	23.25
211	12848	5	47.66
290	1260	3	10.9
35334	14	3	8.56
6170	607	7	74.7
16178	102	4	9.8
451	110	16	4.42
387	50554	4	64.12
7641	103	4	4.23
4569	12	10	6.13
103	6630	7	11.66
1941	31049	3	47.88
109	25080	4	21.71
103	4266	11	16.46
105	5010	20	66.3
104	4894	6	6
428	20279	4	48.35
3436	171	29	247.71
117	4877	6	20.74
145	4635	4	17.22
1555	236	9	50.94
28762	3090	3	51.14
10623	16	4	26.27
146	1071	5	8.6
336	2891	3	17.02
143	423	16	30.06
104	16408	9	45.11
1352	141	6	12.85
3536	5174	3	36.85
776	1130	7	50.1
28595	102	4	16.42
12347	126	3	15.33
3601	387	9	78.96
4946	102	15	30.7
1050	192	3	6.63
141	4640	5	22.05
539	255	6	18.15
1246	7741	3	33.02
108	4874	14	45.05
30343	14	3	6.56
109	6984	3	4.12
141	6224	3	12.43
101	41685	3	10.95
109	2489	7	5.39
110	3232	6	11.04
9255	15455	4	73.77
235	124	20	7.56
670	16	14	37.04
15860	107	4	14.44
101	47366	4	23.27
235	2597	5	28.07
2684	102	22	31.14
106	659	257	1039.09
109	261	188	390.69
4895	8	3	5.17
110	1493	9	10
108	383	222	681.35
13715	441	3	31.19
5208	161	3	13.92
12	30549	4	14.47
101	30425	5	18.84
21773	103	3	9.46
126	13097	3	15.81
167	2340	3	8.99
10675	108	3	6.75
5945	12	18	38.17
102	48855	3	16.93
607	111	16	12.75
4087	7	4	16.69
3090	14	72	190.18
479	611	3	9.87
919	406	3	11.17
127	15630	5	34.33
12763	103	6	17.92
3682	2	6	10.02
14815	14	6	9.82
9658	107	4	9.2
12829	187	7	68.84
680	2112	5	37.57
146	255	15	15.34
336	170	53	236.93
332	1745	3	13.57
101	13216	6	9.48
272	728	5	16.68
273	868	11	57.06
2923	447	6	46.72
118	6614	5	19.32
773	5812	3	27.61
9481	12	5	4.8
24603	134	5	45.73
116	5026	3	6.5
8455	14	15	29.77
109	21957	3	13
4143	104	8	8.9
528	1196	3	14.53
117	1280	17	43.54
684	1922	14	131.8
6468	103	6	8.14
3203	195	4	20.36
148	580	11	22.75
145	2097	3	6.1
144	1437	3	3.93
336	4034	13	123.23
106	17087	3	8.3
148	2167	7	26.47
116	4162	13	58.61
303	714	20	124.51
9	2982	4	5.27
